id,id_index,kode_provinsi,nama_provinsi,periode_update,klinik,kategori,jumlah,satuan,tahun
383,1147383,35,JAWA TIMUR,2019-06,HEMODIALISA,LAKI LAKI,2098,PASIEN,2019
382,1146382,35,JAWA TIMUR,2019-06,REHABILITASI MEDIK,TOTAL,599,PASIEN,2019
404,1212404,35,JAWA TIMUR,2019-07,REHABILITASI MEDIK,TOTAL,1258,PASIEN,2019
404,1211404,35,JAWA TIMUR,2019-07,REHABILITASI MEDIK,PEREMPUAN,714,PASIEN,2019
404,1210404,35,JAWA TIMUR,2019-07,REHABILITASI MEDIK,LAKI LAKI,544,PASIEN,2019
403,1209403,35,JAWA TIMUR,2019-07,GENERAL CHECK UP,TOTAL,849,PASIEN,2019
403,1208403,35,JAWA TIMUR,2019-07,GENERAL CHECK UP,PEREMPUAN,470,PASIEN,2019
403,1207403,35,JAWA TIMUR,2019-07,GENERAL CHECK UP,LAKI LAKI,379,PASIEN,2019
401,1203401,35,JAWA TIMUR,2019-07,VCT,TOTAL,3,PASIEN,2019
401,1202401,35,JAWA TIMUR,2019-07,VCT,PEREMPUAN,2,PASIEN,2019
390,1169390,35,JAWA TIMUR,2019-07,OBG,PEREMPUAN,1965,PASIEN,2019
390,1168390,35,JAWA TIMUR,2019-07,OBG,LAKI LAKI,5,PASIEN,2019
389,1167389,35,JAWA TIMUR,2019-07,ONKOLOGI TERPADU,TOTAL,2838,PASIEN,2019
389,1166389,35,JAWA TIMUR,2019-07,ONKOLOGI TERPADU,PEREMPUAN,2142,PASIEN,2019
389,1165389,35,JAWA TIMUR,2019-07,ONKOLOGI TERPADU,LAKI LAKI,696,PASIEN,2019
388,1164388,35,JAWA TIMUR,2019-07,IKA,TOTAL,1522,PASIEN,2019
388,1163388,35,JAWA TIMUR,2019-07,IKA,PEREMPUAN,726,PASIEN,2019
388,1162388,35,JAWA TIMUR,2019-07,IKA,LAKI LAKI,796,PASIEN,2019
410,1228410,35,JAWA TIMUR,2019-08,IKA,LAKI LAKI,790,PASIEN,2019
409,1227409,35,JAWA TIMUR,2019-08,THT,TOTAL,1210,PASIEN,2019
409,1226409,35,JAWA TIMUR,2019-08,THT,PEREMPUAN,581,PASIEN,2019
409,1225409,35,JAWA TIMUR,2019-08,THT,LAKI LAKI,629,PASIEN,2019
408,1224408,35,JAWA TIMUR,2019-08,MATA,TOTAL,1708,PASIEN,2019
408,1223408,35,JAWA TIMUR,2019-08,MATA,PEREMPUAN,931,PASIEN,2019
408,1222408,35,JAWA TIMUR,2019-08,MATA,LAKI LAKI,777,PASIEN,2019
407,1221407,35,JAWA TIMUR,2019-08,BEDAH,TOTAL,2615,PASIEN,2019
395,1185395,35,JAWA TIMUR,2019-07,DALAM,TOTAL,3033,PASIEN,2019
395,1184395,35,JAWA TIMUR,2019-07,DALAM,PEREMPUAN,1631,PASIEN,2019
395,1183395,35,JAWA TIMUR,2019-07,DALAM,LAKI LAKI,1402,PASIEN,2019
394,1182394,35,JAWA TIMUR,2019-07,CARDIOLOGI,TOTAL,1166,PASIEN,2019
394,1181394,35,JAWA TIMUR,2019-07,CARDIOLOGI,PEREMPUAN,617,PASIEN,2019
394,1180394,35,JAWA TIMUR,2019-07,CARDIOLOGI,LAKI LAKI,549,PASIEN,2019
393,1179393,35,JAWA TIMUR,2019-07,PSIKIATRI,TOTAL,419,PASIEN,2019
393,1178393,35,JAWA TIMUR,2019-07,PSIKIATRI,PEREMPUAN,205,PASIEN,2019
415,1244415,35,JAWA TIMUR,2019-08,PSIKIATRI,PEREMPUAN,187,PASIEN,2019
415,1243415,35,JAWA TIMUR,2019-08,PSIKIATRI,LAKI LAKI,199,PASIEN,2019
414,1242414,35,JAWA TIMUR,2019-08,NEUROLOGI,TOTAL,1003,PASIEN,2019
414,1241414,35,JAWA TIMUR,2019-08,NEUROLOGI,PEREMPUAN,596,PASIEN,2019
414,1240414,35,JAWA TIMUR,2019-08,NEUROLOGI,LAKI LAKI,407,PASIEN,2019
413,1239413,35,JAWA TIMUR,2019-08,GIGI & MULUT,TOTAL,655,PASIEN,2019
413,1238413,35,JAWA TIMUR,2019-08,GIGI & MULUT,PEREMPUAN,397,PASIEN,2019
413,1237413,35,JAWA TIMUR,2019-08,GIGI & MULUT,LAKI LAKI,258,PASIEN,2019
401,1201401,35,JAWA TIMUR,2019-07,VCT,LAKI LAKI,1,PASIEN,2019
400,1200400,35,JAWA TIMUR,2019-07,GERIATRI,TOTAL,9,PASIEN,2019
400,1199400,35,JAWA TIMUR,2019-07,GERIATRI,PEREMPUAN,6,PASIEN,2019
400,1198400,35,JAWA TIMUR,2019-07,GERIATRI,LAKI LAKI,3,PASIEN,2019
399,1197399,35,JAWA TIMUR,2019-07,NYERI PALIATIF,TOTAL,149,PASIEN,2019
399,1196399,35,JAWA TIMUR,2019-07,NYERI PALIATIF,PEREMPUAN,75,PASIEN,2019
399,1195399,35,JAWA TIMUR,2019-07,NYERI PALIATIF,LAKI LAKI,74,PASIEN,2019
398,1194398,35,JAWA TIMUR,2019-07,KOMPLEMENTER,TOTAL,40,PASIEN,2019
420,1260420,35,JAWA TIMUR,2019-08,KOMPLEMENTER,TOTAL,27,PASIEN,2019
420,1259420,35,JAWA TIMUR,2019-08,KOMPLEMENTER,PEREMPUAN,20,PASIEN,2019
420,1258420,35,JAWA TIMUR,2019-08,KOMPLEMENTER,LAKI LAKI,7,PASIEN,2019
419,1257419,35,JAWA TIMUR,2019-08,PARU,TOTAL,743,PASIEN,2019
419,1256419,35,JAWA TIMUR,2019-08,PARU,PEREMPUAN,363,PASIEN,2019
419,1255419,35,JAWA TIMUR,2019-08,PARU,LAKI LAKI,380,PASIEN,2019
418,1254418,35,JAWA TIMUR,2019-08,KULIT & KELAMIN,TOTAL,576,PASIEN,2019
418,1253418,35,JAWA TIMUR,2019-08,KULIT & KELAMIN,PEREMPUAN,334,PASIEN,2019
407,1220407,35,JAWA TIMUR,2019-08,BEDAH,PEREMPUAN,1055,PASIEN,2019
407,1219407,35,JAWA TIMUR,2019-08,BEDAH,LAKI LAKI,1560,PASIEN,2019
406,1218406,35,JAWA TIMUR,2019-07,KONSULTASI GIZI,TOTAL,315,PASIEN,2019
406,1217406,35,JAWA TIMUR,2019-07,KONSULTASI GIZI,PEREMPUAN,178,PASIEN,2019
406,1216406,35,JAWA TIMUR,2019-07,KONSULTASI GIZI,LAKI LAKI,137,PASIEN,2019
405,1215405,35,JAWA TIMUR,2019-07,HEMODIALISA,TOTAL,4538,PASIEN,2019
405,1214405,35,JAWA TIMUR,2019-07,HEMODIALISA,PEREMPUAN,2053,PASIEN,2019
405,1213405,35,JAWA TIMUR,2019-07,HEMODIALISA,LAKI LAKI,2485,PASIEN,2019
427,1279427,35,JAWA TIMUR,2019-08,HEMODIALISA,LAKI LAKI,2417,PASIEN,2019
426,1278426,35,JAWA TIMUR,2019-08,REHABILITASI MEDIK,TOTAL,1229,PASIEN,2019
426,1277426,35,JAWA TIMUR,2019-08,REHABILITASI MEDIK,PEREMPUAN,727,PASIEN,2019
426,1276426,35,JAWA TIMUR,2019-08,REHABILITASI MEDIK,LAKI LAKI,502,PASIEN,2019
425,1275425,35,JAWA TIMUR,2019-08,GENERAL CHECK UP,TOTAL,615,PASIEN,2019
425,1274425,35,JAWA TIMUR,2019-08,GENERAL CHECK UP,PEREMPUAN,352,PASIEN,2019
425,1273425,35,JAWA TIMUR,2019-08,GENERAL CHECK UP,LAKI LAKI,263,PASIEN,2019
423,1269423,35,JAWA TIMUR,2019-08,VCT,TOTAL,18,PASIEN,2019
412,1236412,35,JAWA TIMUR,2019-08,OBG,TOTAL,1618,PASIEN,2019
412,1235412,35,JAWA TIMUR,2019-08,OBG,PEREMPUAN,1608,PASIEN,2019
412,1234412,35,JAWA TIMUR,2019-08,OBG,LAKI LAKI,10,PASIEN,2019
411,1233411,35,JAWA TIMUR,2019-08,ONKOLOGI TERPADU,TOTAL,2752,PASIEN,2019
411,1232411,35,JAWA TIMUR,2019-08,ONKOLOGI TERPADU,PEREMPUAN,2147,PASIEN,2019
411,1231411,35,JAWA TIMUR,2019-08,ONKOLOGI TERPADU,LAKI LAKI,605,PASIEN,2019
410,1230410,35,JAWA TIMUR,2019-08,IKA,TOTAL,1458,PASIEN,2019
410,1229410,35,JAWA TIMUR,2019-08,IKA,PEREMPUAN,668,PASIEN,2019
432,1295432,35,JAWA TIMUR,2019-09,IKA,PEREMPUAN,624,PASIEN,2019
432,1294432,35,JAWA TIMUR,2019-09,IKA,LAKI LAKI,764,PASIEN,2019
431,1293431,35,JAWA TIMUR,2019-09,THT,TOTAL,1273,PASIEN,2019
431,1292431,35,JAWA TIMUR,2019-09,THT,PEREMPUAN,574,PASIEN,2019
431,1291431,35,JAWA TIMUR,2019-09,THT,LAKI LAKI,699,PASIEN,2019
430,1290430,35,JAWA TIMUR,2019-09,MATA,TOTAL,1822,PASIEN,2019
430,1289430,35,JAWA TIMUR,2019-09,MATA,PEREMPUAN,1026,PASIEN,2019
430,1288430,35,JAWA TIMUR,2019-09,MATA,LAKI LAKI,796,PASIEN,2019
418,1252418,35,JAWA TIMUR,2019-08,KULIT & KELAMIN,LAKI LAKI,242,PASIEN,2019
417,1251417,35,JAWA TIMUR,2019-08,DALAM,TOTAL,2595,PASIEN,2019
417,1250417,35,JAWA TIMUR,2019-08,DALAM,PEREMPUAN,1413,PASIEN,2019
417,1249417,35,JAWA TIMUR,2019-08,DALAM,LAKI LAKI,1182,PASIEN,2019
416,1248416,35,JAWA TIMUR,2019-08,CARDIOLOGI,TOTAL,990,PASIEN,2019
416,1247416,35,JAWA TIMUR,2019-08,CARDIOLOGI,PEREMPUAN,519,PASIEN,2019
416,1246416,35,JAWA TIMUR,2019-08,CARDIOLOGI,LAKI LAKI,471,PASIEN,2019
415,1245415,35,JAWA TIMUR,2019-08,PSIKIATRI,TOTAL,386,PASIEN,2019
437,1311437,35,JAWA TIMUR,2019-09,PSIKIATRI,TOTAL,407,PASIEN,2019
437,1310437,35,JAWA TIMUR,2019-09,PSIKIATRI,PEREMPUAN,181,PASIEN,2019
437,1309437,35,JAWA TIMUR,2019-09,PSIKIATRI,LAKI LAKI,226,PASIEN,2019
436,1308436,35,JAWA TIMUR,2019-09,NEUROLOGI,TOTAL,1066,PASIEN,2019
436,1307436,35,JAWA TIMUR,2019-09,NEUROLOGI,PEREMPUAN,607,PASIEN,2019
436,1306436,35,JAWA TIMUR,2019-09,NEUROLOGI,LAKI LAKI,459,PASIEN,2019
435,1305435,35,JAWA TIMUR,2019-09,GIGI & MULUT,TOTAL,650,PASIEN,2019
435,1304435,35,JAWA TIMUR,2019-09,GIGI & MULUT,PEREMPUAN,390,PASIEN,2019
423,1268423,35,JAWA TIMUR,2019-08,VCT,PEREMPUAN,7,PASIEN,2019
423,1267423,35,JAWA TIMUR,2019-08,VCT,LAKI LAKI,11,PASIEN,2019
422,1266422,35,JAWA TIMUR,2019-08,GERIATRI,TOTAL,15,PASIEN,2019
422,1265422,35,JAWA TIMUR,2019-08,GERIATRI,PEREMPUAN,9,PASIEN,2019
422,1264422,35,JAWA TIMUR,2019-08,GERIATRI,LAKI LAKI,6,PASIEN,2019
421,1263421,35,JAWA TIMUR,2019-08,NYERI PALIATIF,TOTAL,109,PASIEN,2019
421,1262421,35,JAWA TIMUR,2019-08,NYERI PALIATIF,PEREMPUAN,53,PASIEN,2019
421,1261421,35,JAWA TIMUR,2019-08,NYERI PALIATIF,LAKI LAKI,56,PASIEN,2019
443,1327443,35,JAWA TIMUR,2019-09,NYERI PALIATIF,LAKI LAKI,73,PASIEN,2019
442,1326442,35,JAWA TIMUR,2019-09,KOMPLEMENTER,TOTAL,44,PASIEN,2019
442,1325442,35,JAWA TIMUR,2019-09,KOMPLEMENTER,PEREMPUAN,28,PASIEN,2019
442,1324442,35,JAWA TIMUR,2019-09,KOMPLEMENTER,LAKI LAKI,16,PASIEN,2019
441,1323441,35,JAWA TIMUR,2019-09,PARU,TOTAL,728,PASIEN,2019
441,1322441,35,JAWA TIMUR,2019-09,PARU,PEREMPUAN,333,PASIEN,2019
441,1321441,35,JAWA TIMUR,2019-09,PARU,LAKI LAKI,395,PASIEN,2019
440,1320440,35,JAWA TIMUR,2019-09,KULIT & KELAMIN,TOTAL,576,PASIEN,2019
429,1287429,35,JAWA TIMUR,2019-09,BEDAH,TOTAL,2794,PASIEN,2019
429,1286429,35,JAWA TIMUR,2019-09,BEDAH,PEREMPUAN,1168,PASIEN,2019
429,1285429,35,JAWA TIMUR,2019-09,BEDAH,LAKI LAKI,1626,PASIEN,2019
428,1284428,35,JAWA TIMUR,2019-08,KONSULTASI GIZI,TOTAL,277,PASIEN,2019
428,1283428,35,JAWA TIMUR,2019-08,KONSULTASI GIZI,PEREMPUAN,173,PASIEN,2019
428,1282428,35,JAWA TIMUR,2019-08,KONSULTASI GIZI,LAKI LAKI,104,PASIEN,2019
427,1281427,35,JAWA TIMUR,2019-08,HEMODIALISA,TOTAL,4492,PASIEN,2019
427,1280427,35,JAWA TIMUR,2019-08,HEMODIALISA,PEREMPUAN,2075,PASIEN,2019
449,1346449,35,JAWA TIMUR,2019-09,HEMODIALISA,PEREMPUAN,1975,PASIEN,2019
449,1345449,35,JAWA TIMUR,2019-09,HEMODIALISA,LAKI LAKI,2349,PASIEN,2019
448,1344448,35,JAWA TIMUR,2019-09,REHABILITASI MEDIK,TOTAL,1345,PASIEN,2019
448,1343448,35,JAWA TIMUR,2019-09,REHABILITASI MEDIK,PEREMPUAN,843,PASIEN,2019
448,1342448,35,JAWA TIMUR,2019-09,REHABILITASI MEDIK,LAKI LAKI,502,PASIEN,2019
447,1341447,35,JAWA TIMUR,2019-09,GENERAL CHECK UP,TOTAL,687,PASIEN,2019
447,1340447,35,JAWA TIMUR,2019-09,GENERAL CHECK UP,PEREMPUAN,358,PASIEN,2019
447,1339447,35,JAWA TIMUR,2019-09,GENERAL CHECK UP,LAKI LAKI,329,PASIEN,2019
435,1303435,35,JAWA TIMUR,2019-09,GIGI & MULUT,LAKI LAKI,260,PASIEN,2019
434,1302434,35,JAWA TIMUR,2019-09,OBG,TOTAL,1630,PASIEN,2019
434,1301434,35,JAWA TIMUR,2019-09,OBG,PEREMPUAN,1622,PASIEN,2019
434,1300434,35,JAWA TIMUR,2019-09,OBG,LAKI LAKI,8,PASIEN,2019
433,1299433,35,JAWA TIMUR,2019-09,ONKOLOGI TERPADU,TOTAL,2557,PASIEN,2019
433,1298433,35,JAWA TIMUR,2019-09,ONKOLOGI TERPADU,PEREMPUAN,1938,PASIEN,2019
433,1297433,35,JAWA TIMUR,2019-09,ONKOLOGI TERPADU,LAKI LAKI,619,PASIEN,2019
432,1296432,35,JAWA TIMUR,2019-09,IKA,TOTAL,1388,PASIEN,2019
454,1362454,35,JAWA TIMUR,2019-10,IKA,TOTAL,1634,PASIEN,2019
454,1361454,35,JAWA TIMUR,2019-10,IKA,PEREMPUAN,791,PASIEN,2019
454,1360454,35,JAWA TIMUR,2019-10,IKA,LAKI LAKI,843,PASIEN,2019
453,1359453,35,JAWA TIMUR,2019-10,THT,TOTAL,1443,PASIEN,2019
453,1358453,35,JAWA TIMUR,2019-10,THT,PEREMPUAN,737,PASIEN,2019
453,1357453,35,JAWA TIMUR,2019-10,THT,LAKI LAKI,706,PASIEN,2019
452,1356452,35,JAWA TIMUR,2019-10,MATA,TOTAL,2001,PASIEN,2019
452,1355452,35,JAWA TIMUR,2019-10,MATA,PEREMPUAN,1445,PASIEN,2019
440,1319440,35,JAWA TIMUR,2019-09,KULIT & KELAMIN,PEREMPUAN,329,PASIEN,2019
440,1318440,35,JAWA TIMUR,2019-09,KULIT & KELAMIN,LAKI LAKI,247,PASIEN,2019
439,1317439,35,JAWA TIMUR,2019-09,DALAM,TOTAL,2820,PASIEN,2019
439,1316439,35,JAWA TIMUR,2019-09,DALAM,PEREMPUAN,1509,PASIEN,2019
439,1315439,35,JAWA TIMUR,2019-09,DALAM,LAKI LAKI,1311,PASIEN,2019
438,1314438,35,JAWA TIMUR,2019-09,CARDIOLOGI,TOTAL,1050,PASIEN,2019
438,1313438,35,JAWA TIMUR,2019-09,CARDIOLOGI,PEREMPUAN,590,PASIEN,2019
438,1312438,35,JAWA TIMUR,2019-09,CARDIOLOGI,LAKI LAKI,460,PASIEN,2019
460,1378460,35,JAWA TIMUR,2019-10,CARDIOLOGI,LAKI LAKI,565,PASIEN,2019
459,1377459,35,JAWA TIMUR,2019-10,PSIKIATRI,TOTAL,465,PASIEN,2019
459,1376459,35,JAWA TIMUR,2019-10,PSIKIATRI,PEREMPUAN,235,PASIEN,2019
459,1375459,35,JAWA TIMUR,2019-10,PSIKIATRI,LAKI LAKI,230,PASIEN,2019
458,1374458,35,JAWA TIMUR,2019-10,NEUROLOGI,TOTAL,1121,PASIEN,2019
458,1373458,35,JAWA TIMUR,2019-10,NEUROLOGI,PEREMPUAN,643,PASIEN,2019
458,1372458,35,JAWA TIMUR,2019-10,NEUROLOGI,LAKI LAKI,478,PASIEN,2019
457,1371457,35,JAWA TIMUR,2019-10,GIGI & MULUT,TOTAL,789,PASIEN,2019
445,1335445,35,JAWA TIMUR,2019-09,VCT,TOTAL,4,PASIEN,2019
445,1334445,35,JAWA TIMUR,2019-09,VCT,PEREMPUAN,1,PASIEN,2019
445,1333445,35,JAWA TIMUR,2019-09,VCT,LAKI LAKI,3,PASIEN,2019
444,1332444,35,JAWA TIMUR,2019-09,GERIATRI,TOTAL,18,PASIEN,2019
444,1331444,35,JAWA TIMUR,2019-09,GERIATRI,PEREMPUAN,10,PASIEN,2019
444,1330444,35,JAWA TIMUR,2019-09,GERIATRI,LAKI LAKI,8,PASIEN,2019
443,1329443,35,JAWA TIMUR,2019-09,NYERI PALIATIF,TOTAL,157,PASIEN,2019
443,1328443,35,JAWA TIMUR,2019-09,NYERI PALIATIF,PEREMPUAN,84,PASIEN,2019
465,1394465,35,JAWA TIMUR,2019-10,NYERI PALIATIF,PEREMPUAN,100,PASIEN,2019
465,1393465,35,JAWA TIMUR,2019-10,NYERI PALIATIF,LAKI LAKI,81,PASIEN,2019
464,1392464,35,JAWA TIMUR,2019-10,KOMPLEMENTER,TOTAL,36,PASIEN,2019
464,1391464,35,JAWA TIMUR,2019-10,KOMPLEMENTER,PEREMPUAN,25,PASIEN,2019
464,1390464,35,JAWA TIMUR,2019-10,KOMPLEMENTER,LAKI LAKI,11,PASIEN,2019
463,1389463,35,JAWA TIMUR,2019-10,PARU,TOTAL,809,PASIEN,2019
463,1388463,35,JAWA TIMUR,2019-10,PARU,PEREMPUAN,362,PASIEN,2019
463,1387463,35,JAWA TIMUR,2019-10,PARU,LAKI LAKI,447,PASIEN,2019
452,1354452,35,JAWA TIMUR,2019-10,MATA,LAKI LAKI,556,PASIEN,2019
451,1353451,35,JAWA TIMUR,2019-10,BEDAH,TOTAL,3149,PASIEN,2019
451,1352451,35,JAWA TIMUR,2019-10,BEDAH,PEREMPUAN,1352,PASIEN,2019
451,1351451,35,JAWA TIMUR,2019-10,BEDAH,LAKI LAKI,1797,PASIEN,2019
450,1350450,35,JAWA TIMUR,2019-09,KONSULTASI GIZI,TOTAL,304,PASIEN,2019
450,1349450,35,JAWA TIMUR,2019-09,KONSULTASI GIZI,PEREMPUAN,150,PASIEN,2019
450,1348450,35,JAWA TIMUR,2019-09,KONSULTASI GIZI,LAKI LAKI,154,PASIEN,2019
449,1347449,35,JAWA TIMUR,2019-09,HEMODIALISA,TOTAL,4324,PASIEN,2019
472,1414472,35,JAWA TIMUR,2019-10,KONSULTASI GIZI,LAKI LAKI,114,PASIEN,2019
471,1413471,35,JAWA TIMUR,2019-10,HEMODIALISA,TOTAL,4612,PASIEN,2019
471,1412471,35,JAWA TIMUR,2019-10,HEMODIALISA,PEREMPUAN,2089,PASIEN,2019
471,1411471,35,JAWA TIMUR,2019-10,HEMODIALISA,LAKI LAKI,2523,PASIEN,2019
470,1410470,35,JAWA TIMUR,2019-10,REHABILITASI MEDIK,TOTAL,1397,PASIEN,2019
470,1409470,35,JAWA TIMUR,2019-10,REHABILITASI MEDIK,PEREMPUAN,930,PASIEN,2019
470,1408470,35,JAWA TIMUR,2019-10,REHABILITASI MEDIK,LAKI LAKI,467,PASIEN,2019
469,1407469,35,JAWA TIMUR,2019-10,GENERAL CHECK UP,TOTAL,374,PASIEN,2019
457,1370457,35,JAWA TIMUR,2019-10,GIGI & MULUT,PEREMPUAN,453,PASIEN,2019
457,1369457,35,JAWA TIMUR,2019-10,GIGI & MULUT,LAKI LAKI,336,PASIEN,2019
456,1368456,35,JAWA TIMUR,2019-10,OBG,TOTAL,1973,PASIEN,2019
456,1367456,35,JAWA TIMUR,2019-10,OBG,PEREMPUAN,1963,PASIEN,2019
456,1366456,35,JAWA TIMUR,2019-10,OBG,LAKI LAKI,10,PASIEN,2019
455,1365455,35,JAWA TIMUR,2019-10,ONKOLOGI TERPADU,TOTAL,2922,PASIEN,2019
455,1364455,35,JAWA TIMUR,2019-10,ONKOLOGI TERPADU,PEREMPUAN,2186,PASIEN,2019
455,1363455,35,JAWA TIMUR,2019-10,ONKOLOGI TERPADU,LAKI LAKI,736,PASIEN,2019
477,1430477,35,JAWA TIMUR,2019-11,ONKOLOGI TERPADU,PEREMPUAN,1837,PASIEN,2019
477,1429477,35,JAWA TIMUR,2019-11,ONKOLOGI TERPADU,LAKI LAKI,670,PASIEN,2019
476,1428476,35,JAWA TIMUR,2019-11,IKA,TOTAL,1475,PASIEN,2019
476,1427476,35,JAWA TIMUR,2019-11,IKA,PEREMPUAN,668,PASIEN,2019
476,1426476,35,JAWA TIMUR,2019-11,IKA,LAKI LAKI,807,PASIEN,2019
475,1425475,35,JAWA TIMUR,2019-11,THT,TOTAL,1077,PASIEN,2019
475,1424475,35,JAWA TIMUR,2019-11,THT,PEREMPUAN,497,PASIEN,2019
475,1423475,35,JAWA TIMUR,2019-11,THT,LAKI LAKI,580,PASIEN,2019
462,1386462,35,JAWA TIMUR,2019-10,KULIT & KELAMIN,TOTAL,655,PASIEN,2019
462,1385462,35,JAWA TIMUR,2019-10,KULIT & KELAMIN,PEREMPUAN,330,PASIEN,2019
462,1384462,35,JAWA TIMUR,2019-10,KULIT & KELAMIN,LAKI LAKI,325,PASIEN,2019
461,1383461,35,JAWA TIMUR,2019-10,DALAM,TOTAL,3151,PASIEN,2019
461,1382461,35,JAWA TIMUR,2019-10,DALAM,PEREMPUAN,1745,PASIEN,2019
461,1381461,35,JAWA TIMUR,2019-10,DALAM,LAKI LAKI,1406,PASIEN,2019
460,1380460,35,JAWA TIMUR,2019-10,CARDIOLOGI,TOTAL,1276,PASIEN,2019
460,1379460,35,JAWA TIMUR,2019-10,CARDIOLOGI,PEREMPUAN,711,PASIEN,2019
482,1446482,35,JAWA TIMUR,2019-11,CARDIOLOGI,TOTAL,1124,PASIEN,2019
482,1445482,35,JAWA TIMUR,2019-11,CARDIOLOGI,PEREMPUAN,607,PASIEN,2019
482,1444482,35,JAWA TIMUR,2019-11,CARDIOLOGI,LAKI LAKI,517,PASIEN,2019
481,1443481,35,JAWA TIMUR,2019-11,PSIKIATRI,TOTAL,433,PASIEN,2019
481,1442481,35,JAWA TIMUR,2019-11,PSIKIATRI,PEREMPUAN,216,PASIEN,2019
481,1441481,35,JAWA TIMUR,2019-11,PSIKIATRI,LAKI LAKI,217,PASIEN,2019
480,1440480,35,JAWA TIMUR,2019-11,NEUROLOGI,TOTAL,1081,PASIEN,2019
480,1439480,35,JAWA TIMUR,2019-11,NEUROLOGI,PEREMPUAN,611,PASIEN,2019
469,1406469,35,JAWA TIMUR,2019-10,GENERAL CHECK UP,PEREMPUAN,169,PASIEN,2019
469,1405469,35,JAWA TIMUR,2019-10,GENERAL CHECK UP,LAKI LAKI,205,PASIEN,2019
467,1401467,35,JAWA TIMUR,2019-10,VCT,TOTAL,2,PASIEN,2019
467,1399467,35,JAWA TIMUR,2019-10,VCT,LAKI LAKI,2,PASIEN,2019
466,1398466,35,JAWA TIMUR,2019-10,GERIATRI,TOTAL,10,PASIEN,2019
466,1397466,35,JAWA TIMUR,2019-10,GERIATRI,PEREMPUAN,7,PASIEN,2019
466,1396466,35,JAWA TIMUR,2019-10,GERIATRI,LAKI LAKI,3,PASIEN,2019
465,1395465,35,JAWA TIMUR,2019-10,NYERI PALIATIF,TOTAL,181,PASIEN,2019
488,1462488,35,JAWA TIMUR,2019-11,GERIATRI,LAKI LAKI,1,PASIEN,2019
487,1461487,35,JAWA TIMUR,2019-11,NYERI PALIATIF,TOTAL,180,PASIEN,2019
487,1460487,35,JAWA TIMUR,2019-11,NYERI PALIATIF,PEREMPUAN,102,PASIEN,2019
487,1459487,35,JAWA TIMUR,2019-11,NYERI PALIATIF,LAKI LAKI,78,PASIEN,2019
486,1458486,35,JAWA TIMUR,2019-11,KOMPLEMENTER,TOTAL,13,PASIEN,2019
486,1457486,35,JAWA TIMUR,2019-11,KOMPLEMENTER,PEREMPUAN,11,PASIEN,2019
486,1456486,35,JAWA TIMUR,2019-11,KOMPLEMENTER,LAKI LAKI,2,PASIEN,2019
485,1455485,35,JAWA TIMUR,2019-11,PARU,TOTAL,777,PASIEN,2019
474,1422474,35,JAWA TIMUR,2019-11,MATA,TOTAL,1706,PASIEN,2019
474,1421474,35,JAWA TIMUR,2019-11,MATA,PEREMPUAN,802,PASIEN,2019
474,1420474,35,JAWA TIMUR,2019-11,MATA,LAKI LAKI,904,PASIEN,2019
473,1419473,35,JAWA TIMUR,2019-11,BEDAH,TOTAL,2699,PASIEN,2019
473,1418473,35,JAWA TIMUR,2019-11,BEDAH,PEREMPUAN,1158,PASIEN,2019
473,1417473,35,JAWA TIMUR,2019-11,BEDAH,LAKI LAKI,1541,PASIEN,2019
472,1416472,35,JAWA TIMUR,2019-10,KONSULTASI GIZI,TOTAL,284,PASIEN,2019
472,1415472,35,JAWA TIMUR,2019-10,KONSULTASI GIZI,PEREMPUAN,170,PASIEN,2019
494,1481494,35,JAWA TIMUR,2019-11,KONSULTASI GIZI,PEREMPUAN,134,PASIEN,2019
494,1480494,35,JAWA TIMUR,2019-11,KONSULTASI GIZI,LAKI LAKI,111,PASIEN,2019
493,1479493,35,JAWA TIMUR,2019-11,HEMODIALISA,TOTAL,4541,PASIEN,2019
493,1478493,35,JAWA TIMUR,2019-11,HEMODIALISA,PEREMPUAN,2023,PASIEN,2019
493,1477493,35,JAWA TIMUR,2019-11,HEMODIALISA,LAKI LAKI,2518,PASIEN,2019
492,1476492,35,JAWA TIMUR,2019-11,REHABILITASI MEDIK,TOTAL,1427,PASIEN,2019
492,1475492,35,JAWA TIMUR,2019-11,REHABILITASI MEDIK,PEREMPUAN,936,PASIEN,2019
492,1474492,35,JAWA TIMUR,2019-11,REHABILITASI MEDIK,LAKI LAKI,491,PASIEN,2019
480,1438480,35,JAWA TIMUR,2019-11,NEUROLOGI,LAKI LAKI,470,PASIEN,2019
479,1437479,35,JAWA TIMUR,2019-11,GIGI & MULUT,TOTAL,772,PASIEN,2019
479,1436479,35,JAWA TIMUR,2019-11,GIGI & MULUT,PEREMPUAN,492,PASIEN,2019
479,1435479,35,JAWA TIMUR,2019-11,GIGI & MULUT,LAKI LAKI,280,PASIEN,2019
478,1434478,35,JAWA TIMUR,2019-11,OBG,TOTAL,1630,PASIEN,2019
478,1433478,35,JAWA TIMUR,2019-11,OBG,PEREMPUAN,1622,PASIEN,2019
478,1432478,35,JAWA TIMUR,2019-11,OBG,LAKI LAKI,8,PASIEN,2019
477,1431477,35,JAWA TIMUR,2019-11,ONKOLOGI TERPADU,TOTAL,2507,PASIEN,2019
499,1497499,35,JAWA TIMUR,2019-12,ONKOLOGI TERPADU,TOTAL,2525,PASIEN,2019
